ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467379,Male,Yes,59,Yes,Entertainment,0.0,Average,2.0,Cat_4,B
462907,Male,No,29,No,Healthcare,2.0,Low,5.0,Cat_3,D
464189,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
459943,Male,No,42,Yes,Entertainment,2.0,Low,3.0,Cat_6,B
467107,Male,Yes,36,Yes,Engineer,1.0,Average,3.0,Cat_4,B
460636,Male,Yes,45,Yes,Artist,2.0,Average,3.0,Cat_3,D
460235,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_3,D
463726,Female,Yes,33,No,Healthcare,1.0,Low,3.0,Cat_6,B
462771,Female,Yes,44,Yes,Marketing,,High,3.0,Cat_6,B
459101,Male,Yes,81,No,Lawyer,8.0,Low,2.0,Cat_6,B
465286,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,B
463185,Female,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6,C
461887,Female,No,89,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
467264,Male,Yes,19,No,Marketing,2.0,High,5.0,Cat_6,C
465228,Male,Yes,62,Yes,Homemaker,0.0,High,2.0,Cat_7,C
466813,Female,Yes,61,Yes,Marketing,1.0,Low,,Cat_6,A
463062,Female,Yes,37,Yes,Artist,,Average,3.0,Cat_6,B
467408,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,A
461933,Male,No,18,No,Doctor,0.0,Low,2.0,Cat_5,D
463182,Male,Yes,59,Yes,Entertainment,1.0,Low,3.0,Cat_6,B
464064,Female,Yes,39,No,Doctor,0.0,Low,2.0,Cat_6,B
467763,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_7,B
467056,Female,No,31,No,Artist,8.0,Low,1.0,Cat_3,A
463741,Male,Yes,36,Yes,Artist,0.0,High,3.0,Cat_6,C
459568,Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
463732,Male,No,21,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
460933,Female,Yes,77,No,Lawyer,0.0,High,2.0,Cat_6,A
462499,Female,,72,No,Lawyer,8.0,Average,2.0,Cat_6,D
460494,Female,No,28,No,Marketing,1.0,Low,4.0,Cat_3,D
467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_3,C
463813,Male,No,26,No,Engineer,1.0,Low,6.0,Cat_6,A
467649,Male,Yes,38,Yes,Doctor,0.0,Average,5.0,Cat_2,B
465059,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
465302,Female,Yes,57,Yes,Artist,1.0,High,3.0,Cat_2,B
461123,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_4,D
459779,Female,Yes,62,No,Entertainment,1.0,Low,1.0,Cat_6,A
459390,Female,No,41,No,Artist,,High,2.0,Cat_3,B
460370,Female,No,28,Yes,Executive,8.0,High,2.0,Cat_6,C
461671,Male,No,33,No,Healthcare,7.0,Low,5.0,Cat_6,D
460592,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,D
467309,Female,No,35,Yes,Engineer,2.0,Low,1.0,Cat_7,B
464434,Female,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,B
459059,Male,Yes,87,No,Doctor,,Average,2.0,Cat_6,A
460836,Female,Yes,33,No,Artist,6.0,Average,2.0,Cat_6,C
461281,Male,No,23,No,Healthcare,4.0,Low,9.0,Cat_2,D
459924,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_3,C
459869,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
460932,Female,No,32,Yes,Doctor,8.0,Average,1.0,Cat_6,D
463807,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_4,B
467887,Female,No,42,Yes,Artist,0.0,Low,2.0,Cat_1,B
463249,Male,Yes,28,No,Entertainment,1.0,Low,2.0,Cat_7,A
466461,Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6,D
465016,Male,Yes,78,No,Executive,0.0,High,2.0,Cat_6,B
461028,Female,No,21,No,Healthcare,6.0,Low,4.0,Cat_4,D
459696,Male,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,B
463919,Female,No,31,Yes,Homemaker,9.0,Low,1.0,Cat_5,D
459967,Male,No,27,Yes,Entertainment,9.0,Low,3.0,Cat_6,B
462355,Male,Yes,61,No,Entertainment,1.0,Low,,Cat_6,A
464809,Male,Yes,46,,Entertainment,,Average,5.0,Cat_4,B
460025,Female,No,26,Yes,Healthcare,5.0,Low,2.0,Cat_6,D
466625,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_7,C
459423,Male,No,19,No,Healthcare,9.0,Low,5.0,Cat_7,D
459341,Male,No,72,Yes,Lawyer,0.0,High,2.0,Cat_6,C
466272,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0,Cat_6,C
459115,Female,No,21,Yes,Lawyer,1.0,Low,5.0,Cat_4,D
461153,Female,Yes,32,Yes,Artist,,High,3.0,Cat_3,A
465362,Female,Yes,52,Yes,Engineer,0.0,Average,4.0,Cat_6,B
464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0,Cat_6,A
466944,Male,Yes,47,No,Entertainment,1.0,Low,1.0,Cat_6,A
464910,Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_4,C
462573,Male,Yes,59,Yes,Artist,0.0,Average,6.0,Cat_4,B
464354,Female,No,43,Yes,Engineer,3.0,Low,2.0,Cat_4,A
466191,Male,Yes,48,Yes,Executive,0.0,High,3.0,Cat_2,C
465683,Female,No,49,No,Entertainment,1.0,Low,2.0,Cat_4,A
463049,Male,Yes,51,No,Executive,2.0,High,5.0,Cat_6,A
466789,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,B
466385,Female,Yes,55,Yes,Artist,4.0,Average,4.0,Cat_7,C
461077,Male,No,39,Yes,Entertainment,1.0,Low,8.0,Cat_3,A
466793,Female,,62,Yes,Artist,4.0,Low,3.0,Cat_6,B
459782,Male,Yes,58,No,Artist,6.0,Average,4.0,Cat_6,C
464571,Male,No,33,No,Healthcare,,Low,2.0,Cat_6,A
462025,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,D
462228,Female,No,29,No,Homemaker,0.0,Low,4.0,Cat_4,A
465175,Female,Yes,22,No,Homemaker,0.0,Low,4.0,Cat_6,D
461995,Female,No,30,No,Artist,7.0,Average,1.0,Cat_6,A
462134,Male,Yes,89,No,Lawyer,1.0,Low,1.0,,D
466927,Male,No,19,No,Engineer,7.0,Low,5.0,Cat_2,D
467800,Female,Yes,53,Yes,Artist,8.0,Average,3.0,Cat_6,C
463529,Male,No,37,Yes,Homemaker,,Low,1.0,Cat_6,A
460560,Female,Yes,57,Yes,Lawyer,9.0,Average,2.0,Cat_3,C
463824,Female,Yes,37,No,Artist,1.0,Low,3.0,Cat_6,B
462065,Female,No,43,Yes,Homemaker,14.0,Low,1.0,Cat_6,D
459820,Female,Yes,73,Yes,Artist,,Average,3.0,Cat_3,C
465415,Male,No,30,No,Artist,0.0,Low,7.0,Cat_2,C
467088,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,A
459342,Female,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,C
461376,Female,No,37,Yes,Healthcare,0.0,Low,2.0,Cat_6,B
460065,Female,No,79,Yes,Artist,,Average,2.0,Cat_6,C
464968,Male,No,43,No,Executive,0.0,Low,5.0,Cat_3,A
461457,Female,Yes,32,No,Doctor,1.0,Low,5.0,Cat_6,A
466283,Female,Yes,62,Yes,Engineer,0.0,Low,2.0,Cat_6,B
467409,Male,No,35,Yes,Artist,8.0,Low,1.0,Cat_6,A
466166,Male,Yes,85,Yes,Lawyer,1.0,High,2.0,Cat_2,A
467769,Female,No,35,Yes,Doctor,1.0,Low,1.0,Cat_3,B
459831,Male,Yes,37,No,Engineer,8.0,Average,3.0,Cat_7,D
462672,Male,No,25,No,Healthcare,7.0,Low,4.0,Cat_4,D
464952,Female,Yes,70,No,Engineer,0.0,Average,2.0,Cat_4,B
465549,Male,No,52,Yes,Healthcare,0.0,Low,1.0,Cat_3,D
462770,Female,No,18,No,Healthcare,,Low,3.0,Cat_6,D
465232,Male,Yes,56,Yes,Executive,0.0,High,4.0,Cat_6,B
463819,Male,Yes,25,Yes,Artist,8.0,Low,,Cat_6,A
459968,Male,No,39,Yes,Artist,11.0,Low,1.0,Cat_7,A
467237,Male,Yes,81,Yes,Lawyer,0.0,High,2.0,Cat_6,D
462068,Male,Yes,55,Yes,Executive,1.0,High,3.0,Cat_6,C
466083,Female,Yes,21,No,Marketing,2.0,Low,2.0,Cat_7,D
461174,Female,No,23,No,Marketing,,Low,4.0,Cat_7,B
460376,Female,No,29,Yes,Healthcare,3.0,Low,4.0,Cat_2,C
461178,Male,Yes,33,No,Entertainment,1.0,Low,3.0,Cat_3,D
459130,Female,No,74,No,Lawyer,0.0,High,2.0,Cat_6,A
461803,Female,No,33,No,Doctor,0.0,Low,4.0,Cat_6,D
461509,Male,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_6,B
461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
467168,Male,No,46,Yes,Artist,8.0,Average,2.0,Cat_1,B
467554,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
465044,Female,Yes,47,Yes,Engineer,0.0,Average,4.0,Cat_6,B
461144,Female,No,23,No,Lawyer,0.0,Average,6.0,Cat_3,B
462393,Female,No,26,Yes,Entertainment,6.0,Low,2.0,Cat_6,D
467203,Female,Yes,36,Yes,Artist,5.0,Average,2.0,Cat_6,C
461917,Male,Yes,79,,Lawyer,1.0,Low,1.0,Cat_6,D
459595,Female,Yes,36,No,Artist,4.0,Average,7.0,Cat_6,C
462500,Male,No,49,Yes,Doctor,1.0,Average,2.0,Cat_6,C
459314,Female,Yes,46,Yes,Artist,,Average,4.0,Cat_6,C
462973,Male,Yes,39,Yes,Artist,9.0,Average,2.0,Cat_3,B
459777,Male,Yes,35,No,Artist,9.0,Low,3.0,Cat_7,A
463279,Male,No,27,No,Artist,0.0,Low,3.0,Cat_3,A
459332,Male,Yes,72,Yes,Doctor,1.0,Low,,Cat_6,B
461726,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_3,C
462836,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,D
467616,Female,Yes,25,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
467405,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_4,C
467925,Female,No,28,Yes,Artist,3.0,Low,7.0,Cat_2,A
467253,Female,No,35,Yes,Engineer,,Low,2.0,Cat_6,D
462292,Male,Yes,65,Yes,Artist,1.0,Low,1.0,Cat_6,A
461000,Male,Yes,61,No,Executive,1.0,High,2.0,Cat_3,A
463282,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_3,B
465883,Male,Yes,33,No,Artist,,Low,4.0,Cat_6,A
465083,Male,Yes,56,No,Artist,1.0,Average,3.0,Cat_6,C
460793,Female,Yes,28,No,Engineer,,Low,3.0,Cat_3,B
460783,Male,Yes,83,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
467262,Female,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,D
467209,Female,No,35,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
462350,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,C
465513,Male,No,43,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
465939,Female,Yes,32,Yes,Engineer,0.0,Low,2.0,Cat_6,D
459120,Male,No,23,No,Healthcare,5.0,Low,5.0,Cat_2,D
462959,Female,Yes,57,Yes,Engineer,2.0,High,2.0,Cat_6,B
460924,Female,No,28,No,Doctor,1.0,Low,5.0,Cat_2,D
460418,Female,No,35,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
465673,Female,No,27,No,Doctor,8.0,Low,4.0,Cat_4,D
463346,Male,Yes,40,No,Healthcare,1.0,Low,3.0,Cat_6,D
467892,Male,No,21,No,Doctor,1.0,Low,5.0,Cat_6,D
462007,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,C
464437,Female,Yes,48,Yes,Doctor,0.0,Average,4.0,Cat_6,B
463140,Male,Yes,31,No,Engineer,5.0,Average,3.0,Cat_3,A
459356,Male,No,63,Yes,Artist,4.0,Low,1.0,Cat_6,A
462098,Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6,B
459962,Male,No,59,Yes,Artist,8.0,High,1.0,Cat_6,B
464220,Male,Yes,65,Yes,Executive,1.0,High,2.0,Cat_6,A
460296,Female,Yes,60,No,Artist,1.0,Low,2.0,Cat_6,A
466574,Male,Yes,59,Yes,Artist,7.0,Low,2.0,Cat_6,C
467599,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_3,D
463134,Male,No,29,Yes,Entertainment,,Average,1.0,Cat_6,D
467868,Female,Yes,69,Yes,Entertainment,1.0,High,2.0,Cat_6,B
465217,Male,Yes,53,Yes,Executive,1.0,High,5.0,Cat_3,A
462593,Female,Yes,60,No,Engineer,1.0,Average,5.0,Cat_4,B
465761,Female,No,42,Yes,Artist,12.0,Low,2.0,Cat_4,A
461832,Male,Yes,31,Yes,Healthcare,,Average,3.0,Cat_6,C
466827,Male,Yes,37,No,Entertainment,0.0,Average,4.0,Cat_5,D
462791,Female,No,33,No,Healthcare,7.0,Low,4.0,Cat_5,D
467594,Male,Yes,45,No,Executive,0.0,Average,3.0,Cat_4,B
462151,Female,No,35,Yes,Artist,8.0,Low,1.0,Cat_6,B
464802,Male,No,39,No,Entertainment,1.0,Low,1.0,Cat_4,A
459388,Female,,25,Yes,Homemaker,,Low,1.0,Cat_6,D
466696,Female,Yes,48,Yes,Artist,2.0,Average,4.0,Cat_5,C
462454,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_2,D
462209,Female,No,40,No,Artist,0.0,Average,1.0,Cat_4,D
467314,Female,Yes,43,No,Artist,0.0,Average,2.0,Cat_6,C
465477,Male,No,33,No,Healthcare,1.0,Low,3.0,Cat_2,B
465881,Male,No,43,Yes,Artist,8.0,Low,,Cat_6,A
462297,Female,No,29,Yes,Entertainment,14.0,Low,2.0,Cat_1,B
467721,Male,No,41,Yes,Entertainment,0.0,High,1.0,Cat_4,D
461364,Female,No,46,No,Doctor,0.0,Low,2.0,Cat_7,B
467624,Male,Yes,36,Yes,Executive,0.0,Average,5.0,Cat_3,D
459645,Male,Yes,43,Yes,Artist,,Average,2.0,Cat_6,B
466393,Female,Yes,42,No,Entertainment,1.0,Low,6.0,Cat_3,B
466074,Female,No,29,Yes,Engineer,9.0,Low,2.0,Cat_4,A
460740,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,B
462880,Male,No,25,No,Executive,1.0,High,3.0,Cat_6,B
462185,Male,No,18,No,Doctor,0.0,Low,3.0,Cat_6,D
459228,Female,Yes,52,Yes,Artist,0.0,Average,4.0,Cat_6,C
464487,Male,No,53,No,Engineer,1.0,Low,3.0,Cat_4,A
465590,Male,Yes,38,Yes,Artist,1.0,Average,5.0,Cat_6,A
461051,Female,Yes,71,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
459444,Male,Yes,69,Yes,Artist,1.0,High,2.0,Cat_6,C
464032,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_5,D
463478,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,B
462940,Male,No,75,No,Lawyer,,Low,2.0,Cat_6,A
466388,Male,,20,No,Entertainment,0.0,Low,2.0,Cat_6,D
464811,Female,Yes,43,No,Engineer,,Average,,Cat_4,B
466888,Male,Yes,50,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
463177,Male,No,41,Yes,Engineer,7.0,Low,2.0,Cat_1,D
463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A
461351,Female,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
459700,Male,Yes,37,Yes,Executive,0.0,Average,5.0,Cat_6,B
464998,Male,Yes,59,Yes,Artist,1.0,High,2.0,Cat_6,C
467713,Female,Yes,38,No,Executive,,Average,4.0,Cat_4,A
463913,Male,No,36,Yes,Doctor,1.0,Low,1.0,Cat_6,A
464714,Female,No,43,Yes,Doctor,1.0,Low,6.0,Cat_7,C
464886,Male,Yes,38,Yes,Engineer,0.0,Average,4.0,Cat_4,B
465355,Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6,C
461361,Male,Yes,30,Yes,Healthcare,9.0,Low,7.0,Cat_5,D
463111,Female,No,42,Yes,Homemaker,6.0,Low,3.0,Cat_6,D
465608,Male,No,20,No,Healthcare,,Low,5.0,Cat_3,D
465021,Male,Yes,62,Yes,Lawyer,0.0,Average,3.0,Cat_6,C
463850,Male,Yes,26,No,Entertainment,0.0,High,2.0,Cat_6,D
465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0,Cat_4,D
462782,Male,Yes,57,Yes,Entertainment,7.0,High,2.0,Cat_4,C
466957,Male,Yes,35,No,Entertainment,8.0,Average,4.0,Cat_6,A
460032,Male,No,36,No,Entertainment,8.0,Low,1.0,Cat_6,A
461915,Male,Yes,51,No,Artist,,Average,2.0,Cat_2,B
464369,Male,Yes,36,Yes,Executive,1.0,High,4.0,Cat_6,B
461969,Female,Yes,45,No,Engineer,9.0,Average,1.0,Cat_4,A
461551,Male,Yes,61,No,Entertainment,1.0,Low,2.0,Cat_6,A
466464,Female,Yes,48,Yes,Homemaker,3.0,Average,2.0,Cat_3,B
461232,Female,Yes,36,Yes,Executive,,High,,Cat_3,A
460213,Male,Yes,40,Yes,Entertainment,5.0,Low,1.0,Cat_7,D
467965,Female,No,37,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
464322,Male,Yes,79,Yes,Executive,0.0,Low,2.0,Cat_6,A
464888,Male,Yes,37,No,Entertainment,0.0,Low,5.0,Cat_4,A
467365,Male,No,40,Yes,Artist,1.0,Low,1.0,Cat_6,A
466056,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_4,B
464853,Male,Yes,39,No,Executive,8.0,Average,4.0,Cat_4,A
460427,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
462474,Female,Yes,24,No,Engineer,1.0,Average,2.0,Cat_4,A
461685,Female,No,32,Yes,Healthcare,4.0,Low,4.0,Cat_6,D
464188,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,D
467830,Male,Yes,31,Yes,Entertainment,1.0,High,3.0,Cat_6,D
462769,Female,Yes,42,No,Homemaker,6.0,High,4.0,Cat_2,B
467858,Male,Yes,59,Yes,Artist,,Low,4.0,Cat_6,A
459684,Male,Yes,52,Yes,Entertainment,,Average,3.0,Cat_6,B
463100,Female,No,37,No,Homemaker,8.0,Low,1.0,Cat_2,D
462238,Female,Yes,60,No,Entertainment,,Low,2.0,Cat_3,A
462247,Female,Yes,42,No,Artist,1.0,High,4.0,Cat_6,B
462488,Male,No,33,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
462589,Female,Yes,28,No,Engineer,8.0,Low,8.0,Cat_4,D
459225,Female,No,48,Yes,Artist,0.0,Average,4.0,Cat_6,C
466630,Male,Yes,29,No,Healthcare,0.0,Low,4.0,Cat_6,C
463459,Male,Yes,73,Yes,Artist,5.0,High,3.0,Cat_6,C
465190,Female,Yes,48,Yes,Artist,1.0,High,4.0,Cat_6,C
461709,Male,No,33,Yes,Artist,0.0,Low,3.0,Cat_2,C
467694,Male,Yes,61,Yes,Artist,0.0,High,2.0,Cat_6,C
461332,Male,Yes,30,No,Healthcare,1.0,Low,4.0,Cat_2,C
461924,Female,Yes,89,No,Lawyer,1.0,High,3.0,Cat_6,B
460112,Male,Yes,28,Yes,Engineer,9.0,Average,2.0,Cat_3,C
460075,Female,No,25,Yes,Artist,,Low,1.0,Cat_6,B
462543,Female,Yes,38,Yes,Executive,4.0,Low,1.0,Cat_3,B
460448,Female,No,38,Yes,Artist,9.0,Low,1.0,Cat_3,A
462832,Female,No,22,No,Doctor,,Low,4.0,Cat_6,D
462872,Female,Yes,49,No,Engineer,10.0,Low,2.0,Cat_3,D
459826,Female,No,31,No,,,Low,1.0,Cat_7,C
463666,Male,No,27,Yes,Marketing,0.0,Low,6.0,Cat_6,D
462871,Male,Yes,48,No,Doctor,1.0,Average,3.0,Cat_6,B
462014,Female,No,45,Yes,Artist,1.0,Low,1.0,Cat_6,B
466593,Male,Yes,70,Yes,Lawyer,0.0,High,3.0,Cat_6,A
463869,Female,Yes,52,Yes,Doctor,0.0,Average,4.0,Cat_6,C
459074,Female,No,30,Yes,Healthcare,0.0,Low,4.0,Cat_4,C
462577,Female,Yes,70,No,Marketing,0.0,Low,2.0,Cat_4,D
463155,Female,No,38,Yes,Engineer,,Low,1.0,Cat_6,D
464129,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_5,C
464506,Male,No,32,Yes,Healthcare,8.0,High,2.0,Cat_4,D
466898,Male,Yes,45,Yes,Executive,0.0,Low,4.0,Cat_6,B
466015,Male,Yes,69,No,Entertainment,3.0,Low,8.0,Cat_6,A
464581,Female,No,25,No,Doctor,,Low,4.0,Cat_6,D
459032,Male,Yes,19,No,Doctor,0.0,High,3.0,Cat_5,A
463761,Male,Yes,33,Yes,Artist,1.0,Average,3.0,Cat_6,A
463189,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,Cat_4,A
464121,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_6,B
463359,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
459280,Male,Yes,60,Yes,,0.0,Low,1.0,Cat_6,B
465284,Female,No,31,No,Marketing,8.0,Low,4.0,Cat_6,D
463259,Male,Yes,75,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
463979,Female,Yes,48,Yes,Homemaker,1.0,High,2.0,Cat_2,C
462145,Female,No,41,Yes,Homemaker,10.0,Low,1.0,Cat_2,D
467572,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,A
465570,Male,No,46,Yes,Artist,1.0,Average,4.0,Cat_3,C
459100,Female,No,63,Yes,Artist,14.0,Low,1.0,Cat_7,B
461440,Female,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
459627,Male,No,40,Yes,Artist,14.0,Low,2.0,Cat_2,A
459274,Female,Yes,80,Yes,Lawyer,0.0,High,2.0,Cat_6,B
460129,Female,No,25,Yes,Engineer,8.0,High,2.0,Cat_6,A
462041,Female,No,22,No,Doctor,0.0,Low,2.0,Cat_4,D
461270,Male,Yes,40,Yes,Homemaker,1.0,Low,1.0,Cat_3,A
461405,Male,No,39,Yes,Doctor,1.0,Low,1.0,Cat_6,B
465871,Male,No,31,No,Entertainment,8.0,Low,1.0,Cat_7,A
459192,Male,Yes,35,Yes,Artist,3.0,High,3.0,Cat_6,C
464454,Female,Yes,52,Yes,Engineer,7.0,High,4.0,Cat_3,C
462743,Male,No,26,No,Healthcare,3.0,Low,4.0,Cat_3,D
463884,Female,No,26,No,Artist,1.0,Low,1.0,Cat_6,D
463677,Male,Yes,42,No,Executive,1.0,High,5.0,Cat_5,C
461878,Female,No,33,Yes,Healthcare,3.0,Low,1.0,Cat_6,D
467149,Male,Yes,43,Yes,Artist,9.0,Average,3.0,Cat_6,A
459226,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_1,C
461090,Female,Yes,45,Yes,Engineer,1.0,Low,3.0,Cat_3,D
464630,Female,Yes,52,No,Engineer,0.0,Low,6.0,Cat_4,A
467340,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,C
462502,Male,No,39,No,Entertainment,0.0,Low,4.0,Cat_6,A
461678,Female,Yes,87,No,Lawyer,1.0,Low,1.0,Cat_6,A
459245,Female,Yes,38,No,Engineer,0.0,Average,4.0,Cat_6,B
460581,Male,Yes,27,Yes,Executive,2.0,Average,2.0,Cat_3,A
463608,Male,Yes,25,Yes,Artist,,Low,,Cat_7,A
463737,Male,No,28,Yes,Healthcare,7.0,Low,4.0,Cat_2,C
462196,Female,Yes,56,No,Marketing,1.0,Average,3.0,Cat_6,B
463641,Female,No,33,Yes,Marketing,1.0,Low,3.0,Cat_5,B
463103,Male,Yes,45,No,Executive,1.0,Average,4.0,Cat_6,B
467342,Female,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,C
464421,Female,Yes,27,No,Marketing,,High,4.0,Cat_6,D
461701,Male,Yes,40,No,Artist,1.0,Average,2.0,Cat_5,C
467673,Male,Yes,50,No,Executive,0.0,High,4.0,Cat_6,B
460858,Male,No,19,No,Healthcare,1.0,Average,4.0,Cat_3,D
462439,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
460152,Male,No,55,Yes,Artist,1.0,Low,1.0,Cat_6,C
465890,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,B
460619,Male,No,52,Yes,Entertainment,,Low,,Cat_3,C
463176,Male,Yes,39,Yes,Artist,,Average,4.0,Cat_3,B
465105,Female,Yes,69,No,Executive,9.0,Average,2.0,Cat_6,B
462803,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_2,B
466027,Female,Yes,70,No,Engineer,7.0,Low,1.0,Cat_3,B
462094,Female,No,37,Yes,Healthcare,,Low,1.0,Cat_6,D
467910,Female,No,21,No,Doctor,1.0,Low,3.0,Cat_7,A
461293,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
467039,Male,Yes,26,No,Homemaker,9.0,Average,2.0,Cat_6,A
464678,Male,Yes,47,Yes,Executive,1.0,High,5.0,Cat_4,C
461519,Male,No,35,No,Doctor,,Low,3.0,Cat_4,A
467573,Male,Yes,45,Yes,Artist,6.0,Average,4.0,Cat_6,B
461905,Female,No,42,Yes,Artist,0.0,Low,3.0,Cat_6,C
465727,Male,No,42,No,Homemaker,1.0,Low,5.0,Cat_4,D
467144,Male,Yes,35,No,Engineer,1.0,Low,2.0,Cat_6,A
462554,Male,No,28,No,Healthcare,1.0,Low,8.0,Cat_4,C
467243,Male,No,26,Yes,Healthcare,1.0,High,3.0,Cat_6,D
463673,Male,No,33,Yes,Doctor,,Low,5.0,Cat_6,B
466324,Female,No,28,No,Engineer,0.0,High,1.0,Cat_4,A
466078,Female,Yes,51,No,Executive,,Low,1.0,Cat_6,A
462388,Female,Yes,45,Yes,Artist,1.0,High,5.0,Cat_6,C
463696,Female,Yes,48,Yes,Marketing,0.0,Low,1.0,Cat_7,A
459586,Male,Yes,73,No,Executive,1.0,Low,,Cat_6,C
464312,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,A
462614,Male,Yes,51,No,Entertainment,1.0,Average,5.0,Cat_4,D
463387,Male,,20,No,Marketing,3.0,Low,2.0,Cat_3,C
460743,Male,Yes,55,Yes,Artist,0.0,Average,3.0,Cat_6,C
461021,Female,,58,No,Executive,1.0,Average,3.0,Cat_3,B
464696,Female,No,37,Yes,Engineer,0.0,Low,1.0,Cat_4,A
466047,Male,No,32,No,,0.0,Low,5.0,Cat_4,A
465310,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_4,D
461034,Female,No,23,No,Marketing,2.0,Low,6.0,Cat_3,D
462903,Male,Yes,71,Yes,Entertainment,,Low,2.0,Cat_6,B
467099,Female,No,30,No,Marketing,0.0,Low,3.0,Cat_6,A
465946,Female,Yes,50,Yes,,1.0,Low,2.0,Cat_3,A
459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,Cat_3,B
466906,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
459473,Male,Yes,78,No,Marketing,,Low,2.0,Cat_6,A
463604,Male,No,23,No,Healthcare,2.0,Low,3.0,Cat_2,D
